   130/299     5.11G   0.02065  0.004332         0   0.02498        13       640    0.9238    0.9896     0.975    0.6976      0.02  0.003099         0
   131/299     5.11G   0.01996  0.004195         0   0.02416        15       640    0.9217    0.9896    0.9773    0.6987   0.02017   0.00308         0
   132/299     5.11G   0.02041  0.004033         0   0.02444         9       640    0.9258    0.9896    0.9789    0.7107   0.01979  0.003085         0
   133/299     5.11G   0.02049   0.00422         0   0.02471        15       640    0.9316    0.9896    0.9787    0.7071   0.02014  0.003042         0
   134/299     5.11G   0.02045  0.004201         0   0.02465        11       640    0.9336    0.9896    0.9795    0.7138   0.01971  0.003012         0
   135/299     5.11G   0.01989   0.00405         0   0.02394        13       640    0.9344    0.9896    0.9782    0.7113   0.01956  0.003007         0
   136/299     5.11G    0.0199  0.004276         0   0.02417        13       640    0.8917    0.9896     0.979    0.7209   0.01938  0.003036         0
   137/299     5.11G   0.01995  0.004184         0   0.02413        13       640    0.9298    0.9896    0.9771    0.7051   0.01986  0.003107         0
   138/299     5.11G   0.01988  0.004027         0   0.02391        16       640    0.9347    0.9896    0.9792     0.708   0.01983   0.00305         0
   139/299     5.11G   0.01992  0.004187         0   0.02411        12       640    0.9185    0.9896     0.974    0.7004   0.02015  0.003021         0
   140/299     5.11G   0.02047  0.004231         0    0.0247        16       640     0.942    0.9896    0.9793    0.7102   0.01988   0.00304         0
   141/299     5.11G   0.02009  0.004349         0   0.02444        18       640    0.9141    0.9896    0.9798    0.7103   0.01957  0.003079         0
   142/299     5.11G   0.02014  0.004207         0   0.02435        19       640    0.8875    0.9896    0.9788    0.7125   0.02001  0.003093         0
   143/299     5.11G   0.01989  0.004109         0     0.024        12       640    0.9254    0.9896      0.98    0.7133   0.01983  0.003034         0
   144/299     5.11G   0.02026  0.004167         0   0.02443        12       640    0.9299    0.9896    0.9803    0.7136    0.0197  0.003027         0
   145/299     5.11G   0.01967  0.004098         0   0.02377        10       640    0.9298    0.9896      0.98    0.7117   0.01975  0.003042         0
   146/299     5.11G   0.01975  0.004041         0   0.02379        11       640    0.9318    0.9896    0.9788    0.7165   0.01928  0.002988         0
   147/299     5.11G   0.01959  0.004169         0   0.02376        15       640    0.9279    0.9896    0.9778    0.7126   0.01958  0.003114         0
   148/299     5.11G    0.0198  0.004141         0   0.02394        16       640    0.9225    0.9896    0.9777    0.7082    0.0198  0.003002         0
   149/299     5.11G   0.01968  0.004139         0   0.02382        13       640    0.9516    0.9896    0.9792    0.7165   0.01967  0.003016         0
   150/299     5.11G   0.01954  0.004233         0   0.02377        17       640    0.9044    0.9896    0.9778    0.7171   0.01952  0.003128         0
   151/299     5.11G   0.01952  0.004144         0   0.02366        15       640    0.9384    0.9896    0.9761    0.7126   0.01947  0.003023         0
   152/299     5.11G   0.01948  0.003998         0   0.02347        13       640    0.9362    0.9896    0.9787    0.7126   0.01936  0.002925         0
   153/299     5.11G   0.01906  0.003958         0   0.02302        16       640    0.9267    0.9896    0.9759    0.7139   0.01935  0.003008         0
   154/299     5.11G   0.01946  0.003984         0   0.02345        18       640    0.9176    0.9896     0.975    0.7217   0.01892  0.003036         0
   155/299     5.11G   0.01926  0.004076         0   0.02333        12       640    0.8992    0.9896    0.9789      0.71   0.01935  0.003063         0
   156/299     5.11G   0.01909   0.00398         0   0.02307        12       640    0.9455    0.9896    0.9781    0.7145   0.01937  0.003009         0
   157/299     5.11G   0.01951  0.004112         0   0.02362        12       640    0.9353    0.9896    0.9797    0.7076   0.01974  0.003054         0
   158/299     5.11G    0.0194  0.004078         0   0.02348        11       640    0.9474    0.9896    0.9774     0.717   0.01923  0.002957         0
   159/299     5.11G   0.01915  0.004006         0   0.02315        12       640    0.9298    0.9896    0.9785     0.704   0.01949   0.00296         0
   160/299     5.11G   0.01903  0.004058         0   0.02309        18       640    0.8984    0.9896    0.9767     0.697   0.01993  0.003079         0
   161/299     5.11G   0.01892  0.003903         0   0.02282        18       640    0.9463    0.9896    0.9783    0.7051   0.01988  0.002985         0
   162/299     5.11G   0.01922  0.004114         0   0.02333        13       640     0.931    0.9896    0.9761    0.7086   0.01949  0.002971         0
   163/299     5.11G   0.01902  0.004031         0   0.02305        12       640    0.9415    0.9896    0.9781    0.6952   0.02019  0.003028         0
   164/299     5.11G   0.01873  0.003968         0   0.02269        12       640    0.9376    0.9896    0.9762    0.6994   0.02053  0.003049         0
   165/299     5.11G   0.01897  0.004069         0   0.02304        12       640    0.9453    0.9896    0.9781     0.703   0.02022   0.00307         0
   166/299     5.11G   0.01896  0.004051         0   0.02301        14       640    0.9378    0.9896    0.9733      0.71   0.01947  0.003013         0
   167/299     5.11G   0.01885  0.003855         0   0.02271        14       640      0.93    0.9896    0.9723    0.6985   0.01956  0.003012         0
   168/299     5.11G   0.01887  0.003985         0   0.02286        15       640    0.9247    0.9896    0.9786    0.7133   0.01972   0.00298         0
   169/299     5.11G   0.01863  0.003958         0   0.02259        17       640    0.9422    0.9896    0.9762    0.7091   0.01927  0.002944         0
   170/299     5.11G   0.01859  0.004063         0   0.02265        14       640    0.9429    0.9896    0.9784    0.7143   0.01919  0.002915         0
   171/299     5.11G   0.01835  0.003911         0   0.02227        11       640    0.9259    0.9896    0.9774     0.712   0.01963  0.002962         0
   172/299     5.11G   0.01853  0.003936         0   0.02247        12       640    0.9125    0.9896    0.9758    0.7151   0.01926  0.002957         0
   173/299     5.11G   0.01869  0.003976         0   0.02267        15       640    0.9115    0.9896    0.9782    0.7182    0.0192   0.00294         0
   174/299     5.11G   0.01869  0.003865         0   0.02255        15       640    0.9297    0.9896    0.9773    0.7118   0.01946  0.002981         0
   175/299     5.11G   0.01853  0.003896         0   0.02242        12       640    0.9368    0.9896    0.9796    0.7159   0.01925   0.00298         0
   176/299     5.11G   0.01832  0.003825         0   0.02215        13       640    0.9259    0.9896    0.9777    0.7094   0.01924   0.00299         0
   177/299     5.11G    0.0184  0.003862         0   0.02227        12       640    0.9273    0.9896     0.978    0.7105   0.01925  0.002986         0
   178/299     5.11G   0.01836  0.004015         0   0.02237         8       640    0.9514    0.9896    0.9779    0.7065   0.01924  0.002947         0
   179/299     5.11G   0.01831  0.003899         0   0.02221        16       640    0.9311    0.9896    0.9751    0.7055   0.01946  0.003022         0
   180/299     5.11G   0.01816   0.00388         0   0.02204        11       640    0.9476    0.9896    0.9762    0.7062   0.01946  0.002977         0
   181/299     5.11G   0.01836   0.00397         0   0.02233        15       640    0.9306    0.9896    0.9734    0.7094   0.01932  0.002977         0
   182/299     5.11G   0.01857  0.004005         0   0.02258        20       640    0.9328    0.9896    0.9746     0.719   0.01898  0.002987         0
   183/299     5.11G   0.01803  0.003911         0   0.02194        20       640    0.9249    0.9896    0.9739    0.7012    0.0195  0.003025         0
   184/299     5.11G   0.01833  0.003934         0   0.02227        14       640    0.9301    0.9896    0.9774    0.7082   0.01923  0.003029         0
   185/299     5.11G   0.01787  0.003802         0   0.02168        11       640    0.9409    0.9896    0.9755    0.7025   0.01954  0.003044         0
   186/299     5.11G   0.01749  0.003914         0    0.0214        14       640    0.9421    0.9896    0.9747    0.6988   0.01957  0.003063         0
   187/299     5.11G    0.0179  0.003907         0    0.0218        16       640    0.9437    0.9896     0.978    0.7064    0.0196   0.00309         0
   188/299     5.11G   0.01818  0.004067         0   0.02225        18       640    0.9426    0.9896    0.9753    0.6947   0.01992  0.003058         0
   189/299     5.11G   0.01778  0.003866         0   0.02165        20       640    0.9358    0.9896    0.9764    0.7025   0.01985  0.003025         0
   190/299     5.11G    0.0179  0.003858         0   0.02175        10       640    0.9245    0.9896    0.9721    0.6991   0.01957   0.00305         0
   191/299     5.11G   0.01844  0.003884         0   0.02232        15       640    0.9458    0.9896    0.9726    0.7019   0.01947  0.003057         0
   192/299     5.11G   0.01778  0.003815         0    0.0216        13       640    0.9433    0.9896    0.9744    0.7052   0.01962  0.003036         0
   193/299     5.11G   0.01781  0.003933         0   0.02174        10       640    0.9472    0.9896    0.9741    0.7069   0.01973  0.003042         0
   194/299     5.11G   0.01795  0.003866         0   0.02182        11       640    0.9515    0.9896    0.9765    0.7037    0.0194  0.002997         0
   195/299     5.11G   0.01798  0.003945         0   0.02193        15       640    0.9438    0.9896    0.9769    0.7083   0.01947  0.003051         0
   196/299     5.11G   0.01745  0.003861         0   0.02131        10       640    0.9396    0.9896    0.9753    0.7053   0.01934  0.002991         0
   197/299     5.11G   0.01761  0.003851         0   0.02147        11       640    0.9379    0.9896    0.9772    0.7039   0.01981  0.003014         0
   198/299     5.11G   0.01761  0.003764         0   0.02137        18       640    0.9343    0.9896    0.9782    0.6998   0.01964   0.00297         0
   199/299     5.11G   0.01753  0.003907         0   0.02144         7       640    0.9316    0.9896    0.9798    0.7053   0.01934  0.002959         0
   200/299     5.11G   0.01755  0.003877         0   0.02142        13       640    0.9446    0.9896    0.9786    0.7004   0.01951  0.002962         0
   201/299     5.11G   0.01753  0.003661         0   0.02119         9       640    0.9372    0.9896    0.9737    0.6971   0.01971  0.002944         0
   202/299     5.11G    0.0175  0.003859         0   0.02136        14       640    0.9326    0.9896    0.9763    0.7088   0.01953  0.002976         0
   203/299     5.11G   0.01728  0.003926         0   0.02121        14       640    0.9321    0.9896    0.9784    0.7026   0.01949  0.003005         0
   204/299     5.11G   0.01708   0.00375         0   0.02083        12       640    0.9364    0.9896    0.9777    0.7039   0.01924  0.002967         0
   205/299     5.11G   0.01719  0.003904         0    0.0211        15       640    0.9245    0.9896    0.9754    0.6996   0.01938  0.003001         0
   206/299     5.11G   0.01744  0.003621         0   0.02106        14       640    0.9387    0.9896    0.9773    0.7037   0.01945  0.003019         0
   207/299     5.11G   0.01728  0.003758         0   0.02103        19       640    0.9414    0.9896    0.9764    0.7068   0.01944   0.00296         0
